Variables,measured_T,measured_T,measured_T,measured_T,measured_T,Device_Input
2019-12-21 14:39:29,304.7443991955079,305.4868699601222,305.34722709696285,305.4868699601222,305.34722709696285,0.0
2019-12-21 14:39:30,305.0038059523884,305.48969091451704,305.3658080833517,305.48969091451704,305.3658080833517,0.0
2019-12-21 14:39:31,306.0188479854954,305.492498710706,305.3214047800772,305.492498710706,305.3214047800772,0.0
2019-12-21 14:39:32,305.4756381490213,305.49528943287584,305.2404212472956,305.49528943287584,305.2404212472956,0.0
2019-12-21 14:39:33,304.9667467019992,305.4980591568193,305.3368901953486,305.4980591568193,305.3368901953486,0.0
2019-12-21 14:39:34,305.37501974967466,305.5008039126883,305.42441261932163,305.5008039126883,305.42441261932163,0.0
2019-12-21 14:39:35,305.1427448844944,305.5035195111459,305.54702884105524,305.5035195111459,305.54702884105524,0.0
2019-12-21 14:39:36,305.4560008464112,305.5062014953242,305.544211187721,305.5062014953242,305.544211187721,0.0
2019-12-21 14:39:37,305.99190585287465,305.5088452307178,305.56021185156055,305.5088452307178,305.56021185156055,0.0
2019-12-21 14:39:38,306.06901687534884,305.51144612056294,305.564081017301,305.51144612056294,305.564081017301,0.0
2019-12-21 14:39:39,305.97056141284423,305.51399987403863,305.6803600255887,305.51399987403863,305.6803600255887,0.0
2019-12-21 14:39:40,304.9756294190459,305.5165025969604,305.74961182160536,305.5165025969604,305.74961182160536,0.0
2019-12-21 14:39:41,306.1788546238901,305.5189506356484,305.790711369268,305.5189506356484,305.790711369268,0.0
2019-12-21 14:39:42,305.5143298064269,305.52134044428914,305.8707883373493,305.52134044428914,305.8707883373493,0.0
2019-12-21 14:39:43,306.1295367848763,305.5236686494374,305.8364090417766,305.5236686494374,305.8364090417766,0.0
2019-12-21 14:39:44,306.0675377098409,305.52593218347664,305.80717348111915,305.52593218347664,305.80717348111915,0.0
2019-12-21 14:39:45,305.5537403611214,305.5281283721543,305.83317936121955,305.5281283721543,305.83317936121955,0.0
2019-12-21 14:39:46,306.25677052722455,305.53025493677154,305.8324318404133,305.53025493677154,305.8324318404133,0.0
2019-12-21 14:39:47,305.64811289714726,305.53230996085654,305.77214500596756,305.53230996085654,305.77214500596756,0.0
2019-12-21 14:39:48,305.7766612687744,305.5342918756031,305.7427037665687,305.5342918756031,305.7427037665687,0.0
2019-12-21 14:39:49,306.23062021384806,305.5361994343935,305.75109572208896,305.5361994343935,305.75109572208896,0.0
2019-12-21 14:39:50,304.9681542109831,305.53803168608516,305.74402853350233,305.53803168608516,305.74402853350233,0.0
2019-12-21 14:39:51,305.57598627943287,305.53978786275485,305.68061234003864,305.53978786275485,305.68061234003864,0.0
2019-12-21 14:39:52,305.2199174124383,305.5414671614024,305.6688215608851,305.5414671614024,305.6688215608851,0.0
2019-12-21 14:39:53,306.2134563400785,305.5430686582183,305.62759940847405,305.5430686582183,305.62759940847405,0.0
2019-12-21 14:39:54,305.9968658239744,305.5445914768618,305.593174212718,305.5445914768618,305.593174212718,0.0
2019-12-21 14:39:55,304.91957842648446,305.5460349818523,305.5315474611372,305.5460349818523,305.5315474611372,0.0
2019-12-21 14:39:56,306.1388627356896,305.54739873011187,305.5867823461688,305.54739873011187,305.5867823461688,0.0
2019-12-21 14:39:57,305.23589137303725,305.54868232568833,305.59200986858195,305.54868232568833,305.59200986858195,0.0
2019-12-21 14:39:58,305.4324093112134,305.54988538033905,305.5908853814004,305.54988538033905,305.5908853814004,0.0
2019-12-21 14:39:59,305.61435269803985,305.551007472697,305.56547046373,305.551007472697,305.56547046373,0.0
2019-12-21 14:40:00,305.5205030612993,305.55204811180295,305.5272754084091,305.55204811180295,305.5272754084091,0.0
2019-12-21 14:40:01,305.62826150356443,305.5530067790759,305.6324974588857,305.5530067790759,305.6324974588857,0.0
2019-12-21 14:40:02,305.208672540623,305.5538829499937,305.5916268171883,305.5538829499937,305.5916268171883,0.0
2019-12-21 14:40:03,305.95930716337426,305.554676064254,305.67173334935444,305.554676064254,305.67173334935444,0.0
2019-12-21 14:40:04,305.61491527076475,305.5553855540189,305.6302835633091,305.5553855540189,305.6302835633091,0.0
2019-12-21 14:40:05,305.9717989312516,305.55601095961674,305.67145771586956,305.55601095961674,305.67145771586956,0.0
2019-12-21 14:40:06,305.7301563187152,305.55655203253366,305.6577189520415,305.55655203253366,305.6577189520415,0.0
2019-12-21 14:40:07,306.0369566946987,305.55700878685013,305.5737754547953,305.55700878685013,305.5737754547953,0.0
2019-12-21 14:40:08,305.01791145075947,305.55738148905755,305.64683280566254,305.55738148905755,305.64683280566254,0.0
2019-12-21 14:40:09,306.0260942236446,305.5576705457455,305.538959844427,305.5576705457455,305.538959844427,0.0
2019-12-21 14:40:10,305.3831154230184,305.5578763973345,305.5864832876857,305.5578763973345,305.5864832876857,0.0
2019-12-21 14:40:11,304.78882653110327,305.5579994638062,305.56746574878065,305.5579994638062,305.56746574878065,0.0
2019-12-21 14:40:12,305.93924604929475,305.5580400183822,305.59650326011115,305.5580400183822,305.59650326011115,0.0
2019-12-21 14:40:13,304.88057755101863,305.5579980907875,305.54810966399504,305.5579980907875,305.54810966399504,0.0
2019-12-21 14:40:14,306.09014970335227,305.55787351942024,305.54745389598907,305.55787351942024,305.54745389598907,0.0
2019-12-21 14:40:15,305.7816235422014,305.5576660844688,305.4715046357369,305.5576660844688,305.4715046357369,0.0
2019-12-21 14:40:16,306.0205314320203,305.55737570157504,305.4775004696285,305.55737570157504,305.4775004696285,0.0
2019-12-21 14:40:17,305.5530207335373,305.55700256920784,305.57099500952984,305.55700256920784,305.57099500952984,0.0
2019-12-21 14:40:18,305.0113537706999,305.5565471078754,305.50771718698536,305.5565471078754,305.50771718698536,0.0
2019-12-21 14:40:19,305.26660162112233,305.55600971266034,305.6054181701481,305.55600971266034,305.6054181701481,0.0
2019-12-21 14:40:20,305.44307376193484,305.5553905293249,305.5930625101058,305.5553905293249,305.5930625101058,0.0
2019-12-21 14:40:21,305.7237719301164,305.5546894477638,305.5697757146146,305.5546894477638,305.5697757146146,0.0
2019-12-21 14:40:22,305.30646782385,305.55390623924734,305.5423211977074,305.55390623924734,305.5423211977074,0.0
2019-12-21 14:40:23,305.857587382646,305.55304065011376,305.53849200149557,305.55304065011376,305.53849200149557,0.0
2019-12-21 14:40:24,305.9665931029297,305.5520924700669,305.6007528263299,305.5520924700669,305.6007528263299,0.0
2019-12-21 14:40:25,305.5487555872889,305.55106165094685,305.6240674995855,305.55106165094685,305.6240674995855,0.0
2019-12-21 14:40:26,305.7459862629488,305.54994836655044,305.69903822408554,305.54994836655044,305.69903822408554,0.0
2019-12-21 14:40:27,305.51472877141885,305.5487529550357,305.74492966578356,305.5487529550357,305.74492966578356,0.0
2019-12-21 14:40:28,305.63396201904226,305.54747584785423,305.7748648734374,305.54747584785423,305.7748648734374,0.0
2019-12-21 14:40:29,305.49974835367925,305.5461175298843,305.79105108059525,305.5461175298843,305.79105108059525,0.0
2019-12-21 14:40:30,306.1927810069348,305.54467854943124,305.7755896742135,305.54467854943124,305.7755896742135,0.0
2019-12-21 14:40:31,306.1826863470971,305.54315965368033,305.7023303699239,305.54315965368033,305.7023303699239,0.0
2019-12-21 14:40:32,305.6058199003885,305.54156198031154,305.65715340419445,305.54156198031154,305.65715340419445,0.0
2019-12-21 14:40:33,306.0194494542242,305.5398871006055,305.6953865310809,305.5398871006055,305.6953865310809,0.0
2019-12-21 14:40:34,305.81197903911146,305.53813693808326,305.7254381661179,305.53813693808326,305.7254381661179,0.0
2019-12-21 14:40:35,304.8161625443938,305.5363136689522,305.73890653444244,305.5363136689522,305.73890653444244,0.0
2019-12-21 14:40:36,305.2942166056544,305.5344195001594,305.7116632156438,305.5344195001594,305.7116632156438,0.0
2019-12-21 14:40:37,305.8970600402829,305.5324564351105,305.5908245004972,305.5324564351105,305.5908245004972,0.0
2019-12-21 14:40:38,305.93447836941186,305.5304263441118,305.6320197421026,305.5304263441118,305.6320197421026,0.0
2019-12-21 14:40:39,305.6344320369248,305.5283312332154,305.6018838293336,305.5283312332154,305.6018838293336,0.0
2019-12-21 14:40:40,305.92034781894864,305.52617338015773,305.6261826394195,305.52617338015773,305.6261826394195,0.0
2019-12-21 14:40:41,304.97429919563126,305.5239552846253,305.63873257546976,305.5239552846253,305.63873257546976,0.0
2019-12-21 14:40:42,306.0177723164431,305.5216795371056,305.64210830667383,305.5216795371056,305.64210830667383,0.0
2019-12-21 14:40:43,305.71809032653323,305.51934876267643,305.5586805671827,305.51934876267643,305.5586805671827,0.0
2019-12-21 14:40:44,306.0549671399699,305.51696573897624,305.4872236298169,305.51696573897624,305.4872236298169,0.0
2019-12-21 14:40:45,304.9416619048968,305.51453349981017,305.53855312584216,305.51453349981017,305.53855312584216,0.0
2019-12-21 14:40:46,305.3279739176958,305.51205520343393,305.43422781021906,305.51205520343393,305.43422781021906,0.0
2019-12-21 14:40:47,305.0627826453718,305.50953386988544,305.5300840278718,305.50953386988544,305.5300840278718,0.0
2019-12-21 14:40:48,305.2199089957537,305.50697221883786,305.4966401296498,305.50697221883786,305.4966401296498,0.0
2019-12-21 14:40:49,306.1477269971773,305.5043726962398,305.5380532118173,305.5043726962398,305.5380532118173,0.0
2019-12-21 14:40:50,304.87709466271804,305.50173764178686,305.5338091779127,305.50173764178686,305.5338091779127,0.0
2019-12-21 14:40:51,305.9328613721587,305.4990694073758,305.5984518225746,305.4990694073758,305.5984518225746,0.0
2019-12-21 14:40:52,305.6833333342224,305.4963703729557,305.60323251813634,305.4963703729557,305.60323251813634,0.0
2019-12-21 14:40:53,306.1322211482089,305.4936430484357,305.6342142052076,305.4936430484357,305.6342142052076,0.0
2019-12-21 14:40:54,306.01252680092364,305.490890267001,305.62039320512247,305.490890267001,305.62039320512247,0.0
2019-12-21 14:40:55,305.588088351516,305.4881153002999,305.48382637641623,305.4881153002999,305.48382637641623,0.0
2019-12-21 14:40:56,305.3757808733125,305.48532179521686,305.51001006768354,305.48532179521686,305.51001006768354,0.0
2019-12-21 14:40:57,305.37259951608434,305.4825135677507,305.40075331350306,305.4825135677507,305.40075331350306,0.0
2019-12-21 14:40:58,305.081698994902,305.4796943989817,305.31474091215,305.4796943989817,305.31474091215,0.0
2019-12-21 14:40:59,304.78205871011613,305.4768678699639,305.2326926163009,305.4768678699639,305.2326926163009,0.0
2019-12-21 14:41:00,305.13893157539,305.4740371932098,305.2478350244063,305.4740371932098,305.2478350244063,0.0
2019-12-21 14:41:01,304.8402938303549,305.4712051036436,305.26820750819496,305.4712051036436,305.26820750819496,0.0
2019-12-21 14:41:02,304.82320932069143,305.46837382726164,305.2940040807404,305.46837382726164,305.2940040807404,0.0
2019-12-21 14:41:03,305.31173818971826,305.4655450690448,305.25279648274756,305.4655450690448,305.25279648274756,0.0
2019-12-21 14:41:04,306.1639508819775,305.46272012936595,305.36458793533154,305.46272012936595,305.36458793533154,0.0
2019-12-21 14:41:05,305.7918131894022,305.45990024784464,305.4225264251755,305.45990024784464,305.4225264251755,0.0
2019-12-21 14:41:06,305.63374659876706,305.4570869351884,305.5042498545255,305.4570869351884,305.5042498545255,0.0
2019-12-21 14:41:07,304.9605235361562,305.4542819978062,305.613144523979,305.4542819978062,305.613144523979,0.0
2019-12-21 14:41:08,306.19961352074205,305.4514873555003,305.7386903997888,305.4514873555003,305.7386903997888,0.0
2019-12-21 14:41:09,305.3614436085554,305.4487049878314,305.81007769227574,305.4487049878314,305.81007769227574,0.0
2019-12-21 14:41:10,305.9561658688896,305.4459370480225,305.7408688734048,305.4459370480225,305.7408688734048,0.0
2019-12-21 14:41:11,305.9292405248896,305.44318596348063,305.7195364470302,305.44318596348063,305.7195364470302,0.0
2019-12-21 14:41:12,306.07866807879014,305.440454529629,305.64345791256994,305.440454529629,305.64345791256994,0.0
2019-12-21 14:41:13,306.0256111145875,305.43774602974815,305.6608544175267,305.43774602974815,305.6608544175267,0.0
2019-12-21 14:41:14,305.4718626932681,305.4350642752488,305.61309809919277,305.4350642752488,305.61309809919277,0.0
2019-12-21 14:41:15,305.5784889256557,305.43241349528205,305.6248495914466,305.43241349528205,305.6248495914466,0.0
2019-12-21 14:41:16,304.8729612541651,305.4297981161915,305.5798332267731,305.4297981161915,305.5798332267731,0.0
2019-12-21 14:41:17,305.13448858572355,305.4272225089878,305.5325786394415,305.4272225089878,305.5325786394415,0.0
2019-12-21 14:41:18,305.7220503374025,305.4246908258354,305.47216371530374,305.4246908258354,305.47216371530374,0.0
2019-12-21 14:41:19,305.4789585310936,305.42220706107497,305.37500823826883,305.42220706107497,305.37500823826883,0.0
2019-12-21 14:41:20,305.50600222215473,305.4197752315575,305.4028955613775,305.4197752315575,305.4028955613775,0.0
2019-12-21 14:41:21,305.4566946515739,305.4173994528792,305.43550763734765,305.4173994528792,305.43550763734765,0.0
2019-12-21 14:41:22,305.4745188374127,305.4150839172704,305.4343918610683,305.4150839172704,305.4343918610683,0.0
2019-12-21 14:41:23,305.0540563442384,305.4128328484101,305.4978217753782,305.4128328484101,305.4978217753782,0.0
2019-12-21 14:41:24,305.75073592435444,305.41065043983133,305.41333180432207,305.41065043983133,305.41333180432207,0.0
2019-12-21 14:41:25,305.90460968535695,305.4085408838969,305.3605457164039,305.4085408838969,305.3605457164039,0.0
2019-12-21 14:41:26,304.861803491372,305.4065085011299,305.42204176414714,305.4065085011299,305.42204176414714,0.0
2019-12-21 14:41:27,305.76878772882253,305.4045577438054,305.36525877784334,305.4045577438054,305.36525877784334,0.0
2019-12-21 14:41:28,304.87715062684094,305.40269306343754,305.3736399536903,305.40269306343754,305.3736399536903,0.0
2019-12-21 14:41:29,304.95109765191216,305.4009187867329,305.41508446479844,305.4009187867329,305.41508446479844,0.0
2019-12-21 14:41:30,306.1209626995878,305.399239038293,305.45204296772965,305.399239038293,305.45204296772965,0.0
2019-12-21 14:41:31,304.8888647885353,305.39765781733894,305.3857862061534,305.39765781733894,305.3857862061534,0.0
2019-12-21 14:41:32,305.55833059588275,305.3961791311609,305.42192355381525,305.3961791311609,305.42192355381525,0.0
2019-12-21 14:41:33,305.4685014553193,305.39480699354203,305.40346345520965,305.39480699354203,305.40346345520965,0.0
2019-12-21 14:41:34,306.12032095366663,305.39354545973964,305.54072505409687,305.39354545973964,305.54072505409687,0.0
2019-12-21 14:41:35,305.2420420695945,305.3923987883417,305.5611945429338,305.3923987883417,305.5611945429338,0.0
2019-12-21 14:41:36,305.2231769679904,305.39137148446014,305.57002719796753,305.39137148446014,305.57002719796753,0.0
2019-12-21 14:41:37,305.5841867427665,305.3904681506232,305.5808488201592,305.3904681506232,305.5808488201592,0.0
2019-12-21 14:41:38,306.2497666157135,305.3896934351035,305.6208656548449,305.3896934351035,305.6208656548449,0.0
2019-12-21 14:41:39,305.1557925402808,305.38905220214053,305.61371848688447,305.38905220214053,305.61371848688447,0.0
2019-12-21 14:41:40,306.2092892499251,305.38854966035626,305.54952534813003,305.38854966035626,305.54952534813003,0.0
2019-12-21 14:41:41,304.99708101045235,305.38819133056813,305.535733391544,305.38819133056813,305.535733391544,0.0
2019-12-21 14:41:42,305.95849894274005,305.3879829685209,305.50446650002226,305.3879829685209,305.50446650002226,0.0
2019-12-21 14:41:43,305.3970297757151,305.3879305123081,305.57121800537766,305.3879305123081,305.57121800537766,0.0
2019-12-21 14:41:44,305.4783895661216,305.38804007091954,305.4245414145248,305.38804007091954,305.4245414145248,0.0
2019-12-21 14:41:45,305.10412250373406,305.3883178765318,305.4215134928777,305.3883178765318,305.4215134928777,0.0
2019-12-21 14:41:46,304.9105080527734,305.3887701329397,305.35099040427536,305.3887701329397,305.35099040427536,0.0
2019-12-21 14:41:47,306.2517017963207,305.3894028986642,305.33629684809966,305.3894028986642,305.33629684809966,0.0
2019-12-21 14:41:48,304.78300070718416,305.3902221668167,305.2550231845573,305.3902221668167,305.2550231845573,0.0
2019-12-21 14:41:49,305.12551332381025,305.3912339476796,305.20784196034657,305.3912339476796,305.20784196034657,0.0
2019-12-21 14:41:50,305.5040583639016,305.39244415265256,305.2600353699148,305.39244415265256,305.2600353699148,0.0
2019-12-21 14:41:51,304.8501454486949,305.3938584947109,305.23161782110986,305.3938584947109,305.23161782110986,0.0
2019-12-21 14:41:52,305.1457623073168,305.3954824782454,305.2360183664843,305.3954824782454,305.2360183664843,0.0
2019-12-21 14:41:53,304.9252175336077,305.3973213303948,305.1724197104897,305.3973213303948,305.1724197104897,0.0
2019-12-21 14:41:54,306.00032366180454,305.3993799829883,305.23682358195987,305.3993799829883,305.23682358195987,0.0
2019-12-21 14:41:55,304.8199470156844,305.40166321236603,305.30250126567324,305.40166321236603,305.30250126567324,0.0
2019-12-21 14:41:56,304.9545135065177,305.404175715149,305.2880803800174,305.404175715149,305.2880803800174,0.0
2019-12-21 14:41:57,305.6157152363748,305.40692199621344,305.32354682748934,305.40692199621344,305.32354682748934,0.0
2019-12-21 14:41:58,305.42703942188564,305.4099063429233,305.34041805453984,305.4099063429233,305.34041805453984,0.0
2019-12-21 14:41:59,305.7822901609445,305.41313300062615,305.43189116581357,305.41313300062615,305.43189116581357,0.0
2019-12-21 14:42:00,305.3598495073428,305.41660633087906,305.4555962836002,305.41660633087906,305.4555962836002,0.0
2019-12-21 14:42:01,305.2048099234145,305.4203308200688,305.53754569112425,305.4203308200688,305.53754569112425,0.0
2019-12-21 14:42:02,305.3144745778225,305.4243109656232,305.5559099124201,305.4243109656232,305.5559099124201,0.0
2019-12-21 14:42:03,305.83994864634377,305.42855119317176,305.58739199513167,305.42855119317176,305.58739199513167,0.0
2019-12-21 14:42:04,306.2373748396709,305.43305598145236,305.6255104890623,305.43305598145236,305.6255104890623,0.0
2019-12-21 14:42:05,305.63944109092523,305.4378301278602,305.56445734837274,305.4378301278602,305.56445734837274,0.0
2019-12-21 14:42:06,305.13815571947583,305.4428788477755,305.5683143646758,305.4428788477755,305.5683143646758,0.0
2019-12-21 14:42:07,305.93053606349093,305.4482076063795,305.5511704515645,305.4482076063795,305.5511704515645,0.0
2019-12-21 14:42:08,305.8082243611922,305.4538219946831,305.5459668790886,305.4538219946831,305.5459668790886,0.0
2019-12-21 14:42:09,305.1717587540488,305.4597277867846,305.5821198268104,305.4597277867846,305.5821198268104,0.0
2019-12-21 14:42:10,305.3984196703735,305.46593091095946,305.5222098718259,305.46593091095946,305.5222098718259,0.0
2019-12-21 14:42:11,305.03337079230084,305.4724372627805,305.5794725131757,305.4724372627805,305.5794725131757,0.0
2019-12-21 14:42:12,305.26243885306394,305.47925254442276,305.62738050505334,305.47925254442276,305.62738050505334,0.0
2019-12-21 14:42:13,306.2014781235622,305.48638225437475,305.5267980949222,305.48638225437475,305.5267980949222,0.0
2019-12-21 14:42:14,305.63827528982563,305.4938318838267,305.47178877453746,305.4938318838267,305.47178877453746,0.0
2019-12-21 14:42:15,306.2120675044226,305.5016071841668,305.5558038149632,305.5016071841668,305.5558038149632,0.0
2019-12-21 14:42:16,305.6172356382522,305.5097143001769,305.5765534464292,305.5097143001769,305.5765534464292,0.0
2019-12-21 14:42:17,304.9247119621794,305.51815970503185,305.60019207521844,305.51815970503185,305.60019207521844,0.0
2019-12-21 14:42:18,305.2581311573451,305.5269499321254,305.69678274887485,305.5269499321254,305.69678274887485,0.0
2019-12-21 14:42:19,306.01190915830614,305.5360913309555,305.59579939639013,305.5360913309555,305.59579939639013,0.0
2019-12-21 14:42:20,305.60591598503373,305.54559013435977,305.57566834388473,305.54559013435977,305.57566834388473,0.0
2019-12-21 14:42:21,305.2697570801936,305.55545264471164,305.4447941068792,305.55545264471164,305.4447941068792,0.0
2019-12-21 14:42:22,306.2283455896279,305.5656852567274,305.50631202400393,305.5656852567274,305.50631202400393,0.0
2019-12-21 14:42:23,305.1916445987148,305.5762944424028,305.5440813210545,305.5762944424028,305.5440813210545,0.0
2019-12-21 14:42:24,305.4369647647716,305.5872867470935,305.51764102830623,305.5872867470935,305.51764102830623,0.0
2019-12-21 14:42:25,304.90332513436744,305.5986686406636,305.3990990468832,305.5986686406636,305.3990990468832,0.0
2019-12-21 14:42:26,306.23241480949935,305.6104463531943,305.3512444753586,305.6104463531943,305.3512444753586,0.0
2019-12-21 14:42:27,305.3024049326846,305.62262593265234,305.37767036069107,305.62262593265234,305.37767036069107,0.0
2019-12-21 14:42:28,304.993728229863,305.63521335865863,305.3651489317319,305.63521335865863,305.3651489317319,0.0
2019-12-21 14:42:29,304.8264893440757,305.648214396679,305.43295166835173,305.648214396679,305.43295166835173,0.0
2019-12-21 14:42:30,305.127370269788,305.6616343049379,305.4004510258733,305.6616343049379,305.4004510258733,0.0
2019-12-21 14:42:31,305.53401593351856,305.675477726865,305.4159080688074,305.675477726865,305.4159080688074,0.0
2019-12-21 14:42:32,306.10313130003607,305.6897488621412,305.38200478420845,305.6897488621412,305.38200478420845,0.0
2019-12-21 14:42:33,305.8696719649128,305.70445178932766,305.43226122779083,305.70445178932766,305.43226122779083,0.0
2019-12-21 14:42:34,305.11195833998744,305.7195906742828,305.47831466904904,305.7195906742828,305.47831466904904,0.0
2019-12-21 14:42:35,305.05789556370854,305.73516964605574,305.5031368636794,305.73516964605574,305.5031368636794,0.0
2019-12-21 14:42:36,305.8933819635095,305.7511925207609,305.5979588201311,305.7511925207609,305.5979588201311,0.0
2019-12-21 14:42:37,305.80496936850864,305.7676627659848,305.59001180076933,305.7676627659848,305.59001180076933,0.0
2019-12-21 14:42:38,305.45426264244514,305.7845836882505,305.54203128546953,305.7845836882505,305.54203128546953,0.0
2019-12-21 14:42:39,305.07471129037907,305.80195847634747,305.4337378566012,305.80195847634747,305.4337378566012,0.0
2019-12-21 14:42:40,306.0755898343053,305.8197900545307,305.39928097135333,305.8197900545307,305.39928097135333,0.0
2019-12-21 14:42:41,305.4545457399008,305.83808104207674,305.5102998346,305.83808104207674,305.5102998346,0.0
2019-12-21 14:42:42,305.62332614703786,305.85683384680516,305.4953544655183,305.85683384680516,305.4953544655183,0.0
2019-12-21 14:42:43,304.78673767623,305.87605063119065,305.5090925288822,305.87605063119065,305.5090925288822,0.0
2019-12-21 14:42:44,304.76738948750875,305.8957330604546,305.5588374648488,305.8957330604546,305.5588374648488,0.0
2019-12-21 14:42:45,306.168084196175,305.9158820620297,305.66611589877937,305.9158820620297,305.66611589877937,0.0
2019-12-21 14:42:46,305.74392827269287,305.93649792117594,305.60923278124613,305.93649792117594,305.60923278124613,0.0
2019-12-21 14:42:47,305.942350002147,305.95758062626334,305.6771394069601,305.95758062626334,305.6771394069601,0.0
2019-12-21 14:42:48,305.9517120021112,305.97913008263646,305.69832870361677,305.97913008263646,305.69832870361677,0.0
2019-12-21 14:42:49,306.1474956296846,306.0011461607569,305.7563105235482,306.0011461607569,305.7563105235482,0.0
2019-12-21 14:42:50,305.5067586589727,306.023628709803,305.76393851020083,306.023628709803,305.76393851020083,0.0
2019-12-21 14:42:51,306.1336119970413,306.0465775042128,305.6934370351423,306.0465775042128,305.6934370351423,0.0
2019-12-21 14:42:52,305.83521911360407,306.06999217044296,305.6776853801614,306.06999217044296,305.6776853801614,0.0
2019-12-21 14:42:53,305.3665558755452,306.0938721482695,305.5780093654524,306.0938721482695,305.5780093654524,0.0
2019-12-21 14:42:54,304.84366935403443,306.11821652660814,305.59636998371735,306.11821652660814,305.59636998371735,0.0
2019-12-21 14:42:55,305.4630694455898,306.1430237248261,305.5124660989087,306.1430237248261,305.5124660989087,0.0
2019-12-21 14:42:56,305.586411722884,306.1682913040157,305.4807930380674,306.1682913040157,305.4807930380674,0.0
2019-12-21 14:42:57,304.94558985505654,306.1940160042562,305.39643982023597,306.1940160042562,305.39643982023597,0.0
2019-12-21 14:42:58,306.1353181847609,306.2201938004565,305.433963476121,306.2201938004565,305.433963476121,0.0
2019-12-21 14:42:59,305.3084567815985,306.24681995036536,305.45523130929973,306.24681995036536,305.45523130929973,0.0
2019-12-21 14:43:00,305.19002805055976,306.2738890465646,305.5295799902991,306.2738890465646,305.5295799902991,0.0
2019-12-21 14:43:01,305.2900798187267,306.30139491642655,305.5983865360302,306.30139491642655,305.5983865360302,0.0
2019-12-21 14:43:02,306.2104556724542,306.32933050392046,305.55777572858426,306.32933050392046,305.55777572858426,0.0
2019-12-21 14:43:03,305.5792342073324,306.3576879859313,305.59360173982145,306.3576879859313,305.59360173982145,0.0
2019-12-21 14:43:04,305.5871561640284,306.3864589452279,305.5157357649621,306.3864589452279,305.5157357649621,0.0
2019-12-21 14:43:05,306.1511349029008,306.41563437876016,305.5364391604376,306.41563437876016,305.5364391604376,0.0
2019-12-21 14:43:06,305.1803036484237,306.4452046530698,305.6035492491734,306.4452046530698,305.6035492491734,0.0
2019-12-21 14:43:07,305.30384996742885,306.47515941646157,305.5909202568763,306.47515941646157,305.5909202568763,0.0
2019-12-21 14:43:08,305.35665843616675,306.50548738662997,305.5588165088234,306.50548738662997,305.5588165088234,0.0
2019-12-21 14:43:09,305.5154907363538,306.536176187008,305.5354944665611,306.536176187008,305.5354944665611,0.0
2019-12-21 14:43:10,305.8611289379184,306.5672123672308,305.5291762224296,306.5672123672308,305.5291762224296,0.0
2019-12-21 14:43:11,305.1637898957549,306.5985814933955,305.4273462348501,306.5985814933955,305.4273462348501,0.0
2019-12-21 14:43:12,305.8894181919256,306.6302681603491,305.4824842268624,306.6302681603491,305.4824842268624,0.0
2019-12-21 14:43:13,305.34601378471,306.66225594386196,305.4850997990677,306.66225594386196,305.4850997990677,0.0
2019-12-21 14:43:14,305.5239737227128,306.6945273645465,305.51391654758896,306.6945273645465,305.51391654758896,0.0
2019-12-21 14:43:15,305.13283502710647,306.7270638119617,305.53935821548805,306.7270638119617,305.53935821548805,0.0
2019-12-21 14:43:16,305.7316835685462,306.7598454312082,305.57103844022083,306.7598454312082,305.57103844022083,0.0
2019-12-21 14:43:17,305.3300056894819,306.7928510799865,305.6756585527107,306.7928510799865,305.6756585527107,0.0
2019-12-21 14:43:18,305.64482592137944,306.8260583523651,305.56889966748406,306.8260583523651,305.56889966748406,0.0
2019-12-21 14:43:19,305.7699074153447,306.8594436062245,305.5141728841746,306.8594436062245,305.5141728841746,0.0
2019-12-21 14:43:20,306.17793118524605,306.8929820398874,305.47912040718137,306.8929820398874,305.47912040718137,0.0
2019-12-21 14:43:21,306.20999102065355,306.926647858882,305.687216677233,306.926647858882,305.687216677233,0.0
2019-12-21 14:43:22,304.8218293396591,306.9604143652809,305.93803733129937,306.9604143652809,305.93803733129937,0.0
2019-12-21 14:43:23,304.7987459516158,306.99425370407175,306.25284962487,306.99425370407175,306.25284962487,0.0
2019-12-21 14:43:23,305.1734489527801,307.02813637288364,306.48853539112355,307.02813637288364,306.48853539112355,0.0
2019-12-21 14:43:24,307.2137977276232,307.06203105992273,306.827438543146,307.06203105992273,306.827438543146,1.0
2019-12-21 14:43:25,308.2398901092095,307.0959052172515,307.06666678300087,307.0959052172515,307.06666678300087,1.0
2019-12-21 14:43:26,308.478128625188,307.12972612767015,307.34750739888307,307.12972612767015,307.34750739888307,1.0
2019-12-21 14:43:27,308.0016835839147,307.16346179553784,307.73405702963515,307.16346179553784,307.73405702963515,1.0
2019-12-21 14:43:28,309.15893893556967,307.19708132951826,308.11715680431996,307.19708132951826,308.11715680431996,1.0
2019-12-21 14:43:29,308.570213583795,307.2305551022094,308.49812395182164,307.2305551022094,308.49812395182164,1.0
2019-12-21 14:43:30,309.0183971794756,307.26385492258987,308.61842731369524,307.26385492258987,308.61842731369524,1.0
2019-12-21 14:43:31,308.68732564717965,307.29695413020386,308.7232836212722,307.29695413020386,308.7232836212722,1.0
2019-12-21 14:43:32,308.62974369846347,307.3298275694002,308.7489122448346,307.3298275694002,308.7489122448346,1.0
2019-12-21 14:43:33,308.98312042779787,307.3624515169363,308.83435354591325,307.3624515169363,308.83435354591325,1.0
